Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
237,,0.631235248714052,0.644932621688874,0.638801332303382,0.902874399462745,0.396840420902136,0.84152042560687,0.761418231697867,0.435502776340148,0.778905164747128,0.763619088693712,0.276688042503358,0.433471027491351,0.219029372135146,0.501479344445918,0.256934727500216,0.346393814394132,0.370364820561701
238,,0.63364698270298,0.651043020342496,0.639787063612374,0.907814302687996,0.39996238202324,0.84596114170946,0.767367624845887,0.451467144247718,0.781698111820781,0.767413090603684,0.287898294247012,0.433229599978755,0.222988520626948,0.505219156681552,0.259843987072949,0.347478888176294,0.377326732567547
239,,0.632361432867472,0.64594943763901,0.638423622175638,0.909245690768516,0.398572392266141,0.845866658388128,0.765877963420022,0.453539215598553,0.787127821427784,0.770680147803938,0.290694093153314,0.431887263008718,0.223171914426296,0.498568554627051,0.270942657044368,0.34192787914334,0.380487355195968
240,,0.63052341533406,0.646890229966706,0.642209935895221,0.909891429752209,0.399168102162041,0.847229917738771,0.767663706619972,0.460348795537888,0.784904488559942,0.766805077477086,0.297854945835906,0.433326170983793,0.225728639746615,0.501037199156976,0.264306232182726,0.345822722929836,0.382210036898846
241,,0.630725278531371,0.646947247683536,0.639814700938794,0.916025950097291,0.398495170612969,0.847742827197429,0.766257318193069,0.460782046820336,0.787320755271688,0.766026820675041,0.293769471950246,0.44025031204506,0.223398459707843,0.497500036845441,0.274535230253401,0.345137413172682,0.38640996336454
242,,0.632021452745685,0.64608247897828,0.637806388552251,0.91981428546829,0.403194659791733,0.849335546042735,0.764813919544404,0.454010140905561,0.790738440506552,0.766594299593199,0.303401450117762,0.442461788060444,0.227249729494146,0.496864452992587,0.269886626879177,0.347638793786297,0.382900533283883
243,,0.627941691284238,0.63656052026766,0.626539571814902,0.90606004511563,0.397336845815386,0.847148932034773,0.756912237198511,0.444092453939973,0.777995619483011,0.76451084127939,0.306287436085557,0.439294259095178,0.221909733571961,0.482964510471474,0.26420269981359,0.348358369031309,0.379747029174896
244,,0.629365358044222,0.641407026198215,0.630316673092345,0.908008024383104,0.401120706820823,0.845583208424133,0.756773448866909,0.445797203551342,0.775726349985668,0.764648657588085,0.303735142245288,0.44558103152319,0.224034944070285,0.486105584294999,0.267215491755459,0.344760492806247,0.378608066065555
245,,0.629545972483921,0.638898246657693,0.62724892985969,0.905780224889364,0.399223260485735,0.850509838750715,0.752128666035951,0.44924437679864,0.775074049846755,0.765953859099849,0.32004998166948,0.4496080424333,0.227616517092842,0.482909242310357,0.286079089412107,0.349203584398467,0.381120903425538
246,,0.627452969859169,0.642072232894566,0.626972556595487,0.902594579236478,0.401892923352545,0.8513601886427,0.753442528908453,0.454264440571345,0.772483223942906,0.765840363316217,0.329591772775502,0.458647088504912,0.228274577196384,0.483950126011407,0.289205766960026,0.351088186230642,0.380380577404467
247,,0.625232474688746,0.63200860587406,0.620054012548267,0.89695512544556,0.399322545468385,0.849969934057391,0.746660405770819,0.452606783490677,0.768817480908737,0.764997251780668,0.325488261477544,0.460665422510218,0.227886213856588,0.479620786723851,0.28415338734617,0.354537578674988,0.377433510359048
248,,0.627378599207528,0.632683315523216,0.616986269315612,0.900033147934496,0.397347877480125,0.857906533049254,0.747752207312757,0.454801295421334,0.768725607649735,0.764064964986551,0.321159282525851,0.465918885184318,0.226613245131704,0.47326494819531,0.284018795266293,0.355759714408581,0.378529762351788
249,,0.627686706192897,0.630649683622944,0.615825501605959,0.903208031270987,0.401010390173434,0.858918854349236,0.743496031810286,0.459143226751948,0.768633734390733,0.769066886308031,0.318002735373575,0.470708807034232,0.229806454814465,0.473218891394379,0.290210030940649,0.359734511000078,0.379191784659093
250,,0.629046626680046,0.630754216103799,0.615355667056814,0.901486060647806,0.404286794600883,0.864925294062466,0.746632648104498,0.460188680933506,0.778675481599624,0.771515152497799,0.325434149240648,0.471886973295703,0.230410575565258,0.475567788241883,0.302882392922941,0.360305602464374,0.380209732938066
251,,0.625763693629038,0.628150407035226,0.61158777822151,0.899677991493465,0.401021421838173,0.862482225325175,0.745254017343915,0.459972055292282,0.776810454441888,0.769066886308031,0.329555697950905,0.473113425059693,0.230820514646153,0.472491193939662,0.294734395471908,0.359094888560067,0.380380577404467
252,,0.62509435776427,0.626021745606904,0.608566097199556,0.897299519570196,0.401815701699373,0.866005103449114,0.737315324776262,0.455997445701135,0.775230234387058,0.768199454247418,0.326651674570811,0.477990260814142,0.229946697131613,0.464799708184109,0.299051695264895,0.359871572951509,0.380451762598801
253,,0.624807499536511,0.623588989688821,0.607543516122004,0.89651387047337,0.402444506589489,0.867543831825087,0.734521053033335,0.451777954950343,0.778647919621923,0.771482725131047,0.321943909960845,0.480897048065804,0.232460270969733,0.461852072924496,0.290624160417194,0.362430062711554,0.380067362549398
254,,0.622162029213854,0.61783970324179,0.604788995922113,0.891627778830093,0.403404261421772,0.870513307638369,0.727960991226264,0.457570336226541,0.77376026224303,0.772058310890893,0.317921567018231,0.481206075281927,0.235718207875793,0.456537118097007,0.288750224535826,0.368357992110943,0.379369747644927
255,,0.625561830431727,0.62271471803076,0.604070425435184,0.892284280130181,0.403316008103861,0.867692305615752,0.729210086210685,0.462458540913284,0.7774076306254,0.769618151542813,0.318561895154835,0.492050999147761,0.233441967189771,0.46119806635127,0.285468248434202,0.371464729676711,0.377889095602784
256,,0.624903118945764,0.621716907986234,0.599768214955755,0.886569490124499,0.403095374809083,0.869231033991725,0.724657828934129,0.468420455300005,0.77847336042982,0.774498470238974,0.322476013623658,0.499998792862437,0.236365480108785,0.463436426876538,0.287745960555203,0.375725072000356,0.377241310334346
257,,0.623266964609663,0.620291465065482,0.602366123639265,0.887107605944243,0.405014884473649,0.867395358034423,0.71994827821509,0.471848791535023,0.780136266417751,0.778843737383728,0.323269659764801,0.499313138726663,0.235826086581292,0.46127175723276,0.292270325086462,0.379345791883991,0.374920672999064
258,,0.622385141168777,0.620576553649633,0.600661821843345,0.888043927470598,0.40935032871603,0.871012719479694,0.716025194708464,0.471161240586792,0.777839434942708,0.777035911687309,0.324225642616633,0.501176959123908,0.237746327539168,0.457909610764764,0.292125379769672,0.388586051776294,0.374109161783659
259,,0.62048337736253,0.61389597782771,0.594176262576711,0.878831384636578,0.40450742789566,0.868758617385066,0.706670861158466,0.473949118404279,0.775772286615169,0.774790316539741,0.325975271609609,0.499187596420113,0.235912389545691,0.454086896287453,0.290261797125217,0.387683727262707,0.369546190826862
260,,0.621163337606104,0.610702985685227,0.591863939599544,0.870103146040329,0.406272494253882,0.868583148359736,0.705329240619644,0.479722662668197,0.778225302630515,0.777603390605468,0.326841067399948,0.498202572168719,0.237746327539168,0.450697115738899,0.288781284246566,0.398271763010749,0.367282501647048
261,,0.619505934512391,0.611985884313903,0.591559929008921,0.872815249771839,0.407210185756687,0.872713419263665,0.704117155856983,0.4811071830708,0.781560301932278,0.778957233167359,0.334371687034663,0.501090045219373,0.238706448018106,0.451949860724234,0.317853173500062,0.42068139206971,0.368691968494857
262,,0.616531108446753,0.606588207120658,0.58973586546518,0.868725569541784,0.408225098912664,0.870891240923696,0.694300194534978,0.474834457981454,0.783361017808712,0.777968198481427,0.335354726004943,0.498183257967712,0.240162810542339,0.449453582113749,0.317521869918826,0.434330478066376,0.363402908555855
263,,0.616679849750035,0.603338197261344,0.582393549079516,0.85538029721213,0.405378929410032,0.8706887766637,0.68724049473414,0.483179254421635,0.77531292032016,0.77615226594332,0.351615453192239,0.49662846478659,0.239763659331994,0.445916419802214,0.308731971779147,0.456762950783909,0.357401996673516
264,,0.612674458940229,0.599337454130435,0.58019177540803,0.852356086305168,0.406129082612276,0.868313196013074,0.68607467274868,0.478319305253313,0.777444379929,0.772179913516213,0.359669157783617,0.498376399977789,0.238825114594155,0.442471371092541,0.323640632934786,0.434159150627087,0.353921040670593
265,,0.614214993867078,0.598957336018234,0.579454780036822,0.847093313588071,0.406250430924404,0.866652989081102,0.683345168893834,0.480410213616429,0.778335550541317,0.77559289386685,0.365170568534726,0.500404391083599,0.240130446930689,0.443291182149121,0.338973776803883,0.423856660611194,0.352753603483519
266,,0.613513784865891,0.593350593863278,0.576598922973389,0.846931878842147,0.405412024404249,0.862009808718516,0.67718296697069,0.476708740703346,0.780953938422867,0.776063090684753,0.365071362767083,0.501630842847589,0.239062447746252,0.437174838985424,0.32447924512479,0.417677450967515,0.348610625173292
267,,0.612695707697841,0.59500410765135,0.574590610586846,0.846522910819142,0.407110900774037,0.863926470379816,0.677062683749968,0.481389738255005,0.783471265719514,0.775609107550226,0.379609517079851,0.509820064074862,0.241565233713822,0.438731558856907,0.33953285159722,0.412937391813861,0.346389647110077
268,,0.614321237655136,0.594272380285364,0.575889564928601,0.843068207256384,0.410916825108952,0.864412384603808,0.671474140264114,0.482406936918142,0.78325076989791,0.776419791719023,0.384344337808265,0.517275345663841,0.243539414024448,0.438151243165171,0.326363534243072,0.41179520888527,0.345877113710874
269,,0.612302605682024,0.592666381261318,0.571467592701351,0.842314845108743,0.411644914981718,0.865532686842455,0.662184574602198,0.484008082961969,0.783315081179212,0.774376867613654,0.389701449260985,0.518974995352521,0.24416511051634,0.433131051863642,0.322760607797126,0.408151645343063,0.34334292079259
270,,0.609667759738173,0.589834501325424,0.565442655541721,0.834673600468376,0.411291901710074,0.864938791679799,0.658317006428213,0.476991295887551,0.77424719051574,0.773444580819537,0.39736734948794,0.515257011658535,0.241155294632927,0.4287925012159,0.323361095538117,0.400933049234366,0.340096875930969
271,,0.610113983648019,0.59087032318117,0.565912490090867,0.830809928882614,0.413740931282106,0.864398886986475,0.656420232562981,0.485524462450535,0.77429312714524,0.774976773898564,0.403635350261745,0.518530768729343,0.243043171979154,0.431454584309738,0.319033442508217,0.399379680451482,0.337534208934952
272,,0.608254717356995,0.585178054450969,0.560431087017504,0.824029669553838,0.414513147813828,0.859350778103895,0.653616708264614,0.483763201802325,0.773319270599822,0.773250016619026,0.410128818689284,0.518955681151513,0.242902929662005,0.432771808816377,0.322439657452804,0.408197332660207,0.334337993709364
273,,0.604536184774947,0.5816334530547,0.555520855356828,0.817755239095621,0.415064731050772,0.862360746769177,0.649684372202548,0.482114963227797,0.774329876448841,0.774903812323372,0.413970787508912,0.521920411006198,0.251727407771798,0.429750482675274,0.317987765579939,0.417917309382519,0.331241437755844
274,,0.603399376242721,0.578297916620142,0.552370200144912,0.812675425757237,0.415009572727077,0.85967472091989,0.644373405379898,0.486532242607532,0.77584578522237,0.775333474932835,0.416288594989297,0.524634056247782,0.254294920962667,0.432403354408925,0.314540137687698,0.4225545720726,0.327397437261819
275,,0.601901338831095,0.573498925453612,0.547478393368516,0.808058392023832,0.418980972033075,0.862063799187849,0.642051013964419,0.484563774824239,0.776589958620284,0.775155124415699,0.421726874797361,0.530882200273779,0.260379279952792,0.425697484193306,0.318184477081298,0.430481321597023,0.322770399630122
276,,0.60383497577376,0.571009151818699,0.548289088276845,0.804453016031547,0.421749919882535,0.859539744746559,0.634186341840287,0.482567051522525,0.778041556112512,0.775122697048948,0.419282805430885,0.529395006796185,0.292969436883945,0.425881711397032,0.316973148362403,0.432206017819196,0.320762977149909
277,,0.607224152612827,0.588532596791138,0.569201331934885,0.801493379022954,0.426052269130699,0.86198281348385,0.633695956401959,0.489207098351338,0.782010480901387,0.77491191916506,0.426091928573651,0.527685700007002,0.324372928054613,0.428958305699253,0.321321507866131,0.429247764034144,0.318784028747429
278,,0.601816343800649,0.603252670686099,0.609155693496522,0.793841372066193,0.428037968783698,0.85654327369861,0.624202834520359,0.483499483630401,0.782414723240995,0.78239453404306,0.425144964427968,0.529491577801223,0.345215093956959,0.423330164625429,0.319095561929699,0.42850534513056,0.315260361627906
279,,0.599202746614409,0.597360839946993,0.602688559114168,0.781324798098944,0.427111308945632,0.855031540557303,0.616134606176544,0.476124793322656,0.780935563771067,0.777879023222859,0.423097718132064,0.521949382307709,0.369142590836567,0.419028459418432,0.316693610965735,0.425524247686937,0.308483531127328
280,,0.597672836066366,0.597303822230162,0.605019306975615,0.77944139272984,0.430045731766175,0.853749266910659,0.611961703673033,0.480928231454137,0.778813291488126,0.781510888299071,0.425352394669404,0.523649031996388,0.414106435288419,0.421506315308544,0.326311768058504,0.422406088291883,0.307337449498554
281,,0.596801637004286,0.594633492491955,0.604825845690673,0.775739155890001,0.434745220944939,0.850307374490718,0.610425779469967,0.475493753411265,0.772014670321997,0.777579070080404,0.423314167079648,0.525367995886075,0.46410821528706,0.418153380200734,0.329769749187659,0.419859020361124,0.301656870990716
282,,0.597439099732638,0.593873256267554,0.601518578962375,0.771606426394366,0.438705588586198,0.848795641349411,0.606049320746774,0.476077700791955,0.776617520597985,0.780797486230529,0.423521597321084,0.528294097338745,0.502059943881497,0.419323222944393,0.331529799462978,0.420030347800413,0.300880952372478
283,,0.596918505171151,0.591307459010201,0.603075481684053,0.765719439326365,0.439819786724826,0.84709494156544,0.600321988929318,0.472564598001676,0.77056307282977,0.777919557431299,0.425767255152274,0.528999065675527,0.51989229390043,0.415085997258699,0.328941490234568,0.422543150243314,0.297912529768759
